4234;sneak;[sniːk];красться
4235;sneaky;[ˈsniːki];подлый
4236;sneak away;[sniːkəˈweɪ];выскользнуть
4237;faculty;[ˈfækəlti];дар, способность
4238;set (set, set);[sɛt];установить, наладить
4239;setup;[ˈsɛtʌp];установка
4240;settings;[ˈsɛtɪŋz];настройки
4241;setting;[ˈsɛtɪŋ];оправа, обрамление
4242;elevate;[ˈɛlɪveɪt];поднимать, повышать
4243;elevation;[ˌɛlɪˈveɪʃən];подъём, высота
4244;elevator;[ˈɛlɪveɪtə];лифт
4245;terrible;[ˈtɛrəbl];ужасный
4246;refugee;[ˌrɛfju(ː)ˈʤiː];беженец
4247;infantry;[ˈɪnfəntri];пехота
4248;kitten;[ˈkɪtn];котенок
4249;hassle;[ˈhæs(ə)l];трудность, неудобство
4250;petroleum;[pɪˈtrəʊlɪəm];нефть
4251;petrol;[ˈpɛtrəl];бензин
4252;curb;[kɜːb];узда, обуздать, сдержать
4253;bullshit;[ˈbʊlʃɪt];ерунда, чушь
4254;recite;[rɪˈsaɪt];декламировать, рассказывать
4255;recital;[rɪˈsaɪtl];декламация, чтение вслух
4256;wane;[weɪn];убывать
4257;gala;[ˈgɑːlə];праздничный, торжественный
4258;boast;[bəʊst];хвастать, хвастовство
4259;boastful;[ˈbəʊstfʊl];хвастливый
4260;interior;[ɪnˈtɪərɪə];внутренность, внутренний
4261;exterior;[ɛksˈtɪərɪə];внешний, внешняя сторона
4262;footage;[ˈfʊtɪʤ];запись, кадры видео
4263;fumble;[ˈfʌmbl];щупать, лапать, мять и т. д.
4264;tomb;[tuːm];надгробие, склеп
4265;tombstone;[ˈtuːmstəʊn];надгробная плита
4266;oxygen;[ˈɒksɪʤən];кислород
4267;dwell on;[dwɛlɒn];остановиться (подробно)
4268;newcomer;[ˈnjuːˌkʌmə];новичок
4269;outfit;[ˈaʊtfɪt];наряд, комплект, набор
4270;mosquito;[məsˈkiːtəʊ];комар
4271;junction;[ˈʤʌŋkʃən];стык, узел, пересечение
4272;come with;[kʌmwɪð];прилагаться
4273;porcelain;[ˈpɔːsəlɪn];фарфор
4274;feasible;[ˈfiːzəbl];выполнимый, осуществимый
4275;feasibility;[ˌfiːzəˈbɪlɪti];осуществимость
4276;unfeasible;[ˌʌnˈfiːzəbl];неосуществимый
4277;merchant;[ˈmɜːʧənt];торговец, купец
4278;shack;[ʃæk];лачуга, хибара, будка
4279;murky;[ˈmɜːki];мутный, тёмный
4280;sour;[ˈsaʊə];кислый
4281;soak;[səʊk];мочить, пропитывать
4282;illicit;[ɪˈlɪsɪt];незаконный, запрещённый
4283;discrepancy;[dɪsˈkrɛpənsi];несоответствие, расхождение
4284;humid;[ˈhjuːmɪd];влажный
4285;humidity;[hju(ː)ˈmɪdɪti];влажность
4286;grief;[griːf];горе
4287;likewise;[ˈlaɪkwaɪz];также
4288;vicious;[ˈvɪʃəs];злобный, жестокий
4289;viciousness;[ˈvɪʃəsnɪs];злобность
4290;flop;[flɒp];провал, неудача
4291;recollection;[ˌrɛkəˈlɛkʃən];воспоминание
4292;cling (clung, clung);[klɪŋ];цепляться
4293;intricate;[ˈɪntrɪkɪt];сложный, запутанный
4294;jumble;[ˈʤʌmbl];перемешивать
4295;turn down;[tɜːndaʊn];отказаться от предложения
4296;turndown;[ˈtɜːndaʊn];отказ
4297;edible;[ˈɛdɪbl];съедобный
4298;slit;[slɪt];щель
4299;conjunction;[kənˈʤʌŋkʃən];соединение, связь
4300;disjunction;[dɪsˈʤʌŋkʃən];разделение
4301;film;[fɪlm];снимать (кино)
4302;gossip;[ˈgɒsɪp];слухи
4303;delusion;[dɪˈluːʒən];наваждение, заблуждение
4304;delusional;[delusional];бредовый
4305;destiny;[ˈdɛstɪni];судьба, предназначение
4306;destined;[ˈdɛstɪnd];предназначен судьбой, обречён
4307;inventory;[ˈɪnvəntri];опись, учёт
4308;liver;[ˈlɪvə];печень
4309;set smb back;[sɛtsmbbæk];обойтись в (сумму)
4310;prevent smb from;[prɪˈvɛntsmbfrɒm];мешать
4311;keep smb from;[kiːpsmbfrɒm];мешать
4312;hover;[ˈhɒvə];зависнуть, парить
4313;cereal;[ˈsɪərɪəl];злак, каша, хлопья
4314;meager;[ˈmiːgə];скудный
4315;squeal;[skwiːl];визг, визжать
4316;distort;[dɪsˈtɔːt];искажать
4317;distortion;[dɪsˈtɔːʃən];искажение
4318;foresee;[fɔːˈsiː];предвидеть
4319;unforeseen;[ˌʌnfɔːˈsiːn];непредвиденный
4320;firefighter;[ˈfaɪəˌfaɪtə];пожарник
4321;fireman;[ˈfaɪəmən];пожарник
4322;scorn;[skɔːn];презирать, презрение
4323;scornful;[ˈskɔːnfʊl];презрительный
4324;be keen to;[biːkiːntuː];желать, стремиться
4325;deceased;[dɪˈsiːst];покойный, усопший
4326;wax;[wæks];воск
4327;diffuse;[dɪˈfjuːs];рассеивать, распылять
4328;diffusion;[dɪˈfjuːʒən];рассеивание
4329;wag;[wæg];махать, вилять
4330;offspring;[ˈɒfsprɪŋ];отпрыск, потомство
4331;pearl;[pɜːl];жемчуг, жемчужина
4332;pearly;['pɜːlɪ];жемчужный, перламутровый
4333;stink (stank, stunk);[stɪŋk];вонять
4334;desolate;[ˈdɛsəlɪt];пустынный, безлюдный
4335;desolation;[ˌdɛsəˈleɪʃən];опустошение
4336;civic;[ˈsɪvɪk];гражданский
4337;scrape;[skreɪp];скрести
4338;skyscraper;[ˈskaɪˌskreɪpə];небоскреб
4339;oversee;[ˌəʊvəˈsiː];контролировать, надзирать
4340;overseer;[ˈəʊvəsɪə];надсмотрщик
4341;cubicle;[ˈkjuːbɪkl ];отсек, кабинка
4342;negligent;[ˈnɛglɪʤənt];небрежный, халатный
4343;negligence;[ˈnɛglɪʤəns];небрежность
4344;bleak;[bliːk];мрачный
4345;bleakness;[ˈbliːknɪs];мрачность, унылость
4346;lord;[lɔːd];господин, господь (бог)
4347;hull;[hʌl];корпус, оболочка
4348;scarf;[skɑːf];шарф
4349;demise;[dɪˈmaɪz];кончина, конец
4350;stringent;[ˈstrɪnʤənt];строгий
4351;stringency;[ˈstrɪnʤənsi];строгость
4352;breadth;[brɛdθ];ширина, широта
4353;mock;[mɒk];издеваться, насмехаться
4354;mockery;[ˈmɒkəri];издевательство
4355;pledge;[plɛʤ];залог, оставлять в залог
4356;disciple;[dɪˈsaɪpl];ученик, последователь
4357;coherent;[kəʊˈhɪərənt];согласованный, связный
4358;incoherent;[ˌɪnkəʊˈhɪərənt];бессвязный
4359;coherence;[kəʊˈhɪərəns];согласованность
4360;ravage;[ˈrævɪʤ];разорить, опустошить
4361;come on;[kʌmɒn];включаться
4362;squirm;[skwɜːm];извиваться, ёрзать
4363;specify;[ˈspɛsɪfaɪ];указать, установить, уточнить
4364;cherish;[ˈʧɛrɪʃ];лелеять, хранить
4365;cherished;[ˈʧɛrɪʃt];заветный
4366;velocity;[vɪˈlɒsɪti];быстрота перемещения
4367;vegetation;[ˌvɛʤɪˈteɪʃən];растительность
4368;thump;[θʌmp];колотить
4369;retrieve;[rɪˈtriːv];извлечь, вернуть
4370;retrieval;[rɪˈtriːvəl];поиск, извлечение
4371;beep;[biːp];гудок, гудеть, пищать
4372;point;[pɔɪnt];пункт
4373;overt;[ˈəʊvɜːt];явный, открытый
4374;lick;[lɪk];лизать
4375;wrongdoing;[ˈrɒŋˈdu(ː)ɪŋ];проступок, правонарушение
4376;mob;[mɒb];толпа (неуправляемая)
4377;formidable;[ˈfɔːmɪdəbl];внушительный, грозный
4378;cape;[keɪp];мыс
4379;wallpaper;[ˈwɔːlˌpeɪpə];обои
4380;plug in;[plʌgɪn];включать
4381;incoming;[ˈɪnˌkʌmɪŋ];входящий
4382;sermon;[ˈsɜːmən];проповедь
4383;thud;[θʌd];глухой удар
4384;pick on;[pɪkɒn];дразнить, докучать
4385;denounce;[dɪˈnaʊns];осуждать, разоблачать
4386;sewage;[ˈsju(ː)ɪʤ];канализация, сточные воды
4387;sewer;[ˈsəʊə];сточная труба
4388;sublime;[səˈblaɪm];возвышенный, величественный
4389;sublimity;[səˈblɪmɪti];возвышенность
4390;shrewd;[ʃruːd];проницательный
4391;shrewdness;[ˈʃruːdnəs];проницательность
4392;devoid;[dɪˈvɔɪd];лишенный
4393;grope;[grəʊp];щупать, искать вслепую
4394;immerse;[ɪˈmɜːs];погружаться (в т. ч. перен)
4395;immersion;[ɪˈmɜːʃən];погружение
4396;chemistry;[ˈkɛmɪstri];химия
4397;chemical;[ˈkɛmɪkəl];химическая
4398;chemist;[ˈkɛmɪst];химик
4399;piss about;[pɪsəˈbaʊt];страдать хернёй
4400;break (broke, broken);[breɪk];нарушать
4401;bring down;[brɪŋdaʊn];сбрасывать, свергать
4402;come up;[kʌm ʌp];приближаться (о событии)
4403;cage;[keɪʤ];клетка, запирать в клетку
4404;fortune;[ˈfɔːʧən];счастье, удача, судьба
4405;misfortune;[mɪsˈfɔːʧən];несчастье
4406;apt;[æpt];склонный, способный
4407;aptitude;[ˈæptɪtjuːd];способность, пригодность
4408;compulsory;[kəmˈpʌlsəri];принудительный, обязательный
4409;dress up;[drɛsʌp];нарядиться
4410;baffled;[ˈbæfld];в неодумении, в тупике
4411;mop;[mɒp];швабра, мыть пол
4412;chestnut;[ˈʧɛsnʌt];каштан
4413;succession;[səkˈsɛʃən];последовательность
4414;successive;[səkˈsɛsɪv];последующий
4415;repeal;[rɪˈpiːl];отменить (закон)
4416;appraise;[əˈpreɪz];оценивать
4417;appraisal;[əˈpreɪzəl];оценка
4418;gulf;[gʌlf];разрыв, пропасть
4419;engulf;[ɪnˈgʌlf];поглотить, засосать
4420;vain;[veɪn];тщеславный, самолюбивый
4421;vanity;[ˈvænɪti];тщеславие
4422;subscribe;[səbˈskraɪb];подписываться
4423;unsubscribe;[ˌʌnsəbˈskraɪb];отписаться
4424;subscriber;[səbˈskraɪbə];подписчик
4425;subscription;[səbˈskrɪpʃən];подписка
4426;proclaim;[prəˈkleɪm];провозглашать
4427;proclamation;[ˌprɒkləˈmeɪʃən];провозглашение, воззвание
4428;let smb down;[lɛtsmbdaʊn];подвести
4429;bonfire;[ˈbɒnˌfaɪə];костер
4430;wad;[wɒd];комок или пачка (денег)
4431;bring up;[brɪŋʌp];поднять тему
4432;invert;[ˈɪnvɜːt];переворачивать, опрокидывать
4433;compartment;[kəmˈpɑːtmənt];отсек, отделение, купе
4434;officer;[ˈɒfɪsə];служащий, должностное лицо
4435;clasp;[klɑːsp];застёжка, застёгивать
4436;annoy;[əˈnɔɪ];раздражать, надоедать
4437;annoyance;[əˈnɔɪəns];раздражение, досада
4438;intermediate;[ˌɪntəˈmiːdiət];промежуточный
4439;kit;[kɪt];комплект, набор
4440;stout;[staʊt];толстый, плотный, крепкий
4441;soap;[səʊp];мыло
4442;soapy;[ˈsəʊpi];мыльный
4443;foliage;[ˈfəʊlɪɪʤ];листва
4444;fugitive;[ˈfjuːʤɪtɪv];беглец
4445;undo;[ʌnˈduː];расстёгнуть, развязать, открыть
4446;skip;[skɪp];прыгать, перепрыгивать
4447;talk into;[tɔːkˈɪntuː];уговорить
4448;talk out;[tɔːkaʊt];отговорить
4449;congratulate;[kənˈgrætjʊleɪt];поздравлять
4450;congratulation;[kənˌgrætjʊˈleɪʃən];поздравление
4451;faraway;[ˈfɑːrəˌweɪ];далёкий
4452;bow out;[baʊaʊt];откланяться, уйти
4453;subtract;[səbˈtrækt];вычитать
4454;subtraction;[səbˈtrækʃən];вычитание
4455;clap;[klæp];хлопать в ладоши
4456;distress;[dɪsˈtrɛs];несчастье, страдание
4457;distressed;[dɪsˈtrɛst];бедствующий
4458;headlight;[ˈhɛdlaɪt];передняя фара
4459;subvert;[sʌbˈvɜːt];подорвать
4460;subversion;[səbˈvɜːʃən];подрывная деятельность
4461;scant;[skænt];скудный
4462;thief (pl: thieves);[θiːf];вор
4463;yank;[jæŋk];дергать
4464;fond of;[fɒndɒv];любящий
4465;flinch;[flɪnʧ];дёрнуться, дрогнуть
4466;unflinching;[ˌʌnˈflɪnʧɪŋ];решительный, твёрдый
4467;bald;[bɔːld];лысый, плешивый
4468;baldness;[ˈbɔːldnɪs];облысение
4469;fountain;[ˈfaʊntɪn];фонтан
4470;vomit;[ˈvɒmɪt];рвота, страдать рвотой
4471;salesperson;[ˈseɪlzˌpɜːsən];продавец (в магазине)
4472;salesman;[ˈseɪlzmən];продавец
4473;saleswoman;[ˈseɪlzˌwʊmən];продавщица
4474;salesgirl;[salesgirl];продавщица
4475;salespeople;[ˈseɪlzˌpiːpl];продавцы
4476;swap;[swɒp];менять, обмен
4477;dissolve;[dɪˈzɒlv];растворять, растворяться
4478;bluff;[blʌf];блеф
4479;petty;[ˈpɛti];мелкий, мелочный
4480;pettiness;[ˈpɛtinɪs];мелочность
4481;snail;[sneɪl];улитка
4482;gutter;[ˈgʌtə];желоб, сток
4483;slim;[slɪm];стройный
4484;berth;[bɜːθ];койка, место, полка в поезде
4485;prey;[preɪ];добыча
4486;raisin;[ˈreɪzn];изюм
4487;revel;[ˈrɛvl];наслаждаться, развлекаться
4488;casualty;[ˈkæʒjʊəlti];жертва, потери
4489;cemetery;[ˈsɛmɪtri];кладбище
4490;bachelor;[ˈbæʧələ];бакалавр
4491;rude;[ruːd];грубый, неприличный
4492;rudeness;[ˈruːdnɪs];грубость
4493;hatch;[hæʧ];люк
4494;dumb;[dʌm];немой
4495;dumbness;[ˈdʌmnɪs];немота
4496;boulder;[ˈbəʊldə];валун
4497;massacre;[ˈmæsəkə];резня
4498;akin;[əˈkɪn];похожий
4499;grape;[greɪp];виноград (ягода)
4500;vine;[vaɪn];виноград (растение)
4501;vineyard;[ˈvɪnjəd];виноградник
4502;frenzy;[ˈfrɛnzi];неистовство, безумие
4503;rumble;[ˈrʌmbl];грохот, рокот
4504;eat out;[iːtaʊt];есть не дома
4505;eat in;[iːtɪn];есть дома
4506;scar;[skɑː];шрам
4507;rubble;[ˈrʌbl];щебень, обломки
4508;jolly;[ˈʤɒli];веселый
4509;pervert;[ˈpɜːvɜːt];извращать, извращенец
4510;perverse;[pəˈvɜːs];извращенный
4511;perversion;[pəˈvɜːʃən];извращение
4512;dam;[dæm];плотина
4513;flush;[flʌʃ];промывать, смывать
4514;assimilate;[əˈsɪmɪleɪt];усваивать
4515;assimilation;[əˌsɪmɪˈleɪʃ(ə)n];усвоение
4516;convene;[kənˈviːn];созывать, собирать
4517;turn up;[tɜːnʌp];сделать погромче
4518;turn down;[tɜːndaʊn];сделать потише
4519;apart from;[əˈpɑːtfrɒm];помимо
4520;spectacle;[ˈspɛktəkl];зрелище
4521;spectacles;[ˈspɛktəkls];(брит.) очки
4522;spectacular;[spɛkˈtækjʊlə];зрелищный, эффектный
4523;ray;[reɪ];луч
4524;sock;[sɒk];носок
4525;sox;[sox];носки
4526;backpack;[ˈbækˌpæk];рюкзак
4527;backpacker;[ˈbækˌpækə];турист, путешественник
4528;shark;[ʃɑːk];акула
4529;stealth;[stɛlθ];скрытность, хитрость
4530;stealthy;[ˈstɛlθi];скрытый
4531;stealthily;[ˈstɛlθɪli];украдкой
4532;gravel;[ˈgrævəl];гравий
4533;broth;[brɒθ];бульон, отвар
4534;clear up;[klɪərʌp];прояснить(ся)
4535;lodge;[lɒʤ];домик, поселиться, остановиться
4536;lodging;[ˈlɒʤɪŋ];жилье
4537;puff;[pʌf];дуновение, пых, клубы (дыма)
4538;redeem;[rɪˈdiːm];выкупить, искупить
4539;shrub;[ʃrʌb];куст
4540;hail;[heɪl];град
4541;drizzle;[ˈdrɪzl];моросить, морось
4542;drizzly;[ˈdrɪzli];моросящий
4543;caress;[kəˈrɛs];ласкать, гладить
4544;dizzy;[ˈdɪzi];головокружительный
4545;dizziness;[ˈdɪzɪnɪs];головокружение
4546;filth;[fɪlθ];грязь, гадость
4547;filthy;[ˈfɪlθi];грязный, гадкий
4548;buy up;[baɪʌp];скупить
4549;stoop;[stuːp];крыльцо со ступеньками (амер.)
4550;forge;[fɔːʤ];ковать
4551;prescribe;[prɪsˈkraɪb];предписывать
4552;prescription;[prɪsˈkrɪpʃən];предписание, рецепт
4553;attain;[əˈteɪn];достигать
4554;attainment;[əˈteɪnmənt];достижение
4555;attainable;[əˈteɪnəbl];достижимый
4556;unattainable;[ˌʌnəˈteɪnəbl];недостижимый
4557;quarry;[ˈkwɒri];карьер
4558;look around;[lʊkəˈraʊnd];посмотреть, оглядеть
4559;shop around;[ʃɒpəˈraʊnd];походить по магазинам
4560;hurl;[hɜːl];метать, бросать с силой
4561;resent;[rɪˈzɛnt];огорчаться, возмущаться
4562;resentment;[rɪˈzɛntmənt];чувство обиды
4563;resentful;[rɪˈzɛntfʊl];обиженный
4564;drop off;[drɒpɒf];завезти, высадить
4565;wince;[wɪns];поморщиться, поёжиться
4566;node;[nəʊd];узел, вершина, центр
4567;nodal;[ˈnəʊdl];узловой
4568;rift;[rɪft];разрыв, трещина
4569;rejoice;[rɪˈʤɔɪs];радоваться
4570;polite;[pəˈlaɪt];вежливый
4571;politeness;[pəˈlaɪtnɪs];вежливость
4572;impolite;[ˌɪmpəˈlaɪt];невежливый
4573;starve;[stɑːv];голодать
4574;starvation;[stɑːˈveɪʃən];голодание
4575;ash;[æʃ];пепел, зола
4576;cellar;[ˈsɛlə];подвал
4577;duplicate;[ˈdjuːplɪkɪt];дублировать, дубликат
4578;duplication;[ˌdjuːplɪˈkeɪʃən];дублирование
4579;stool;[stuːl];табурет
4580;misery;[ˈmɪzəri];нищета
4581;intrude on;[ɪnˈtruːdɒn];вторгаться, вмешиваться
4582;intrusion;[ɪnˈtruːʒən];вторжение
4583;intruder;[ɪnˈtruːdə];нарушитель
4584;martyr;[ˈmɑːtə];мученик
4585;martyrdom;[ˈmɑːtədəm];мученичество
4586;pillow;[ˈpɪləʊ];подушка
4587;flap;[flæp];створка, клапан, хлопать
4588;flute;[fluːt];флейта
4589;scissors;[ˈsɪzəz];ножницы
4590;hog;[hɒg];большой свин, боров
4591;ward;[wɔːd];палата, отделение, камера
4592;order;[ˈɔːdə];приказ
4593;cut across;[kʌtəˈkrɒs];пересечь, срезать путь
4594;interrogate;[ɪnˈtɛrəʊgeɪt];допрашивать
4595;interrogation;[ɪnˌtɛrəʊˈgeɪʃən];допрос
4596;foil;[fɔɪl];расстраивать, разрушать
4597;soot;[sʊt];сажа
4598;sooty;[ˈsʊti];закопченный
4599;snapshot;[ˈsnæpˌʃɒt];снимок
4600;aggregate;[ˈægrɪgɪt];совокупный
4601;aggregation;[ˌægrɪˈgeɪʃ(ə)n];объединение, группировка
4602;loop;[luːp];петля
4603;paw;[pɔː];лапа
4604;fit in with;[fɪtɪnwɪð];вписаться (в коллектив)
4605;hand in;[hændɪn];сдать
4606;give in;[gɪvɪn];сдать
4607;get in;[gɛt ɪn];сдавать
4608;turn in;[tɜːn ɪn];сдавать(cя)
4609;chord;[kɔːd];аккорд
4610;zoo;[zuː];зоопарк
4611;be after;[biːˈɑːftə];иметь целью
4612;coincidence;[kəʊˈɪnsɪdəns];совпадение
4613;youngster;[ˈjʌŋstə];юноша, ребёнок
4614;come to life;[kʌmtuːlaɪf];оживать, приходить в себя
4615;bring to life;[brɪŋtuːlaɪf];приводить в чувство
4616;serene;[sɪˈriːn];безмятежный, безоблачный
4617;serenity;[sɪˈrɛnɪti];безмятежность
4618;crib;[krɪb];раскладушка или дет. кроватка
4619;mammoth;[ˈmæməθ];мамонт
4620;suitcase;[ˈsjuːtkeɪs];чемодан
4621;pass up;[pɑːsʌp];не воспользоваться шансом
4622;thug;[θʌg];бандит, головорез
4623;coffin;[ˈkɒfɪn];гроб
4624;dread;[drɛd];страх, бояться
4625;dreadful;[ˈdrɛdfʊl];ужасный
4626;pity;[ˈpɪti];жалость
4627;pitiful;[ˈpɪtɪfʊl];жалкий
4628;pitiless;[ˈpɪtɪlɪs];безжалостный
4629;drown;[draʊn];тонуть
4630;break into (break in);[breɪkˈɪntuː];проникнуть, вломиться
4631;break-in;[breɪk-ɪn];взлом, ограбление
4632;census;[ˈsɛnsəs];перепись
4633;balloon;[bəˈluːn];воздушный шар
4634;exile;[ˈɛksaɪl];ссылка, изгнание
4635;meantime;[ˈmiːnˈtaɪm];тем временем
4636;numb;[nʌm];онемелый, окоченевший
4637;numbness;[ˈnʌmnɪs];онемение
4638;fin;[fɪn];плавник
4639;bout;[baʊt];всплеск, приступ
4640;trousers;[ˈtraʊzəz];брюки
4641;resilient;[rɪˈzɪlɪənt];стойкий, упругий
4642;resilience;[rɪˈzɪlɪəns];упругость
4643;mess up;[mɛsʌp];испортить, накосячить
4644;receipt;[rɪˈsiːt];квитанция
4645;pile up;[paɪlʌp];сложить, навалить
4646;detach;[dɪˈtæʧ];отделить, оторвать
4647;detachment;[dɪˈtæʧmənt];отделение, отслоение
4648;rabbit;[ˈræbɪt];кролик
4649;knob;[nɒb];ручка (круглая)
4650;hectic;[ˈhɛktɪk ];беспокойный
4651;irritate;[ˈɪrɪteɪt];раздражать
4652;irritation;[ˌɪrɪˈteɪʃən];раздражение
4653;irritant;[ˈɪrɪtənt];раздражитель
4654;irritable;[ˈɪrɪtəbl];раздражительный
4655;inherent;[ɪnˈhɪərənt];свойственный, присущий
4656;commodity;[kəˈmɒdɪti];товар, сырьё
4657;whiz;[wɪz];ловкач, умелец (в области)
4658;delicious;[dɪˈlɪʃəs];восхитительный (о еде)
4659;invade;[ɪnˈveɪd];вторгаться
4660;invasion;[ɪnˈveɪʒən];вторжение
4661;invader;[ɪnˈveɪdə];захватчик
4662;invasive;[ɪnˈveɪsɪv];агрессивный, захватнический
4663;whack;[wæk];удар, сильно бить
4664;harness;[ˈhɑːnɪs];запрягать, обуздывать
4665;eyebrow;[ˈaɪbraʊ];бровь
4666;brow;[braʊ];бровь
4667;perennial;[pəˈrɛniəl];многолетний, вечный
4668;skim;[skɪm];скользить (легко)
4669;dope;[dəʊp];наркотик, дурман
4670;herd;[hɜːd];стадо, пасти
4671;herder;[ˈhɜːdə];пастух
4672;piss;[pɪs];писать, моча
4673;kneel;[niːl];стать на колени (колено)
4674;residue;[ˈrɛzɪdjuː];остаток
4675;residual;[rɪˈzɪdjʊəl];остаточный
4676;queer;[kwɪə];странный, чудной
4677;queer;[kwɪə];педик
4678;blaze;[bleɪz];полыхать, пламя
4679;ablaze;[əˈbleɪz];пылать
4680;come through;[kʌmθruː];пережить, перенести
4681;go through;[gəʊθruː];пережить
4682;live through;[lɪvθruː];пережить
4683;worm;[wɜːm];червь
4684;wormy;[ˈwɜːmi];червивый
4685;vest;[vɛst];жилет
4686;arc;[ɑːk];дуга
4687;bathe;[beɪð];купаться, купать
4688;fetus;[ˈfiːtəs];плод, эмбрион
4689;fetal;[ˈfiːtl];эмбриональный
4690;flutter;[ˈflʌtə];трепетать, развеваться, порхать
4691;lousy;[ˈlaʊzi];паршивый
4692;haze;[heɪz];дымка, туман
4693;dumb;[dʌm];тупой
4694;temper;[ˈtɛmpə];характер
4695;hump;[hʌmp];горб
4696;humped;[hʌmpt];горбатый
4697;contract;[ˈkɒntrækt];сокращаться
4698;contraction;[kənˈtrækʃən];сокращение
4699;integral;[ˈɪntɪgrəl];составной, неотъемлемый
4700;volatile;[ˈvɒlətaɪl];изменчивый, нестабильный
4701;volatility;[ˌvɒləˈtɪlɪti];изменчивость
4702;conspicuous;[kənˈspɪkjʊəs];заметный
4703;inconspicuous;[ˌɪnkənˈspɪkjʊəs];незаметный
4704;whirl;[wɜːl];вихрь, кружиться
4705;stuffy;[ˈstʌfi];душный
4706;refund;[ˈriːfʌnd];возврат, возмещение
4707;preside;[prɪˈzaɪd];председательствовать
4708;disperse;[dɪsˈpɜːs];рассеиваться
4709;dispersion;[dɪsˈpɜːʃən];рассеивание
4710;crane;[kreɪn];подъёмный кран
4711;forcible;[ˈfɔːsəbl];насильственный
4712;decisive;[dɪˈsaɪsɪv];решающий, решительный
4713;indecisive;[ˌɪndɪˈsaɪsɪv];нерешительный
4714;infinite;[ˈɪnfɪnɪt];бесконечный
4715;finite;[ˈfaɪnaɪt];конечный
4716;infinity;[ɪnˈfɪnɪti];бесконечность
4717;wind up;[wɪndʌp];заканчивать
4718;wrap up;[ræpʌp];заканчивать
4719;mole;[məʊl];крот
4720;hold back;[həʊldbæk];сдерживать
4721;keep back;[kiːpbæk];сдерживать
4722;take down;[teɪkdaʊn];записать
4723;write down;[raɪtdaʊn];записывать
4724;shimmer;[ˈʃɪmə];мерцать, переливаться
4725;wash up;[wɒʃʌp];умыться
4726;hang around;[hæŋəˈraʊnd];зависать, слоняться
4727;hang about;[hæŋəˈbaʊt];болтаться
4728;hang out;[hæŋaʊt];тусоваться
4729;skinny;[ˈskɪni];тощий
4730;stomp;[stɒmp];топать
4731;magician;[məˈʤɪʃən];волшебник, фокусник
4732;mushroom;[ˈmʌʃrʊm];гриб
4733;comprehend;[ˌkɒmprɪˈhɛnd];понять, вникнуть
4734;comprehension;[ˌkɒmprɪˈhɛnʃən];понимание
4735;comprehensible;[ˌkɒmprɪˈhɛnsəbl];понятный
4736;incomprehensible;[ɪnkɒmprɪˈhɛnsəbl];непостижимый
4737;mistress;[ˈmɪstrɪs];госпожа, хозяйка
4738;salient;[ˈseɪliənt];выступающий, заметный
4739;salience;[ˈseɪljəns];выпуклость, выступ
4740;stellar;[ˈstɛlə];звездный
4741;interstellar;[ˌɪntə(ː)ˈstɛlə];межзвездный
4742;excel;[ɪkˈsɛl];преуспеть
4743;blossom;[ˈblɒsəm];цвести, цвет
4744;gulp;[gʌlp];большой глоток, заглатывать
4745;ruler;[ˈruːlə];линейка
4746;berry;[ˈbɛri];ягода
4747;blackberry;[ˈblækbəri];ежевика
4748;blueberry;[ˈbluːbəri];черника
4749;exclaim;[ɪksˈkleɪm];восклицать
4750;exclamation;[ˌɛkskləˈmeɪʃən];восклицание
4751;exclamation point;[ˌɛkskləˈmeɪʃənpɔɪnt];восклицательный знак
4752;exclamation mark;[ˌɛkskləˈmeɪʃənmɑːk];восклицательный знак
4753;ruffle;[ˈrʌfl];рябить, взъерошить
4754;assassin;[əˈsæsɪn];убийца
4755;assassinate;[əˈsæsɪneɪt];убивать
4756;assassination;[əˌsæsɪˈneɪʃ(ə)n];убийство
4757;jerk;[ʤɜːk];дёргать, резкое движение
4758;saucer;[ˈsɔːsə];блюдце
4759;turnover;[ˈtɜːnˌəʊvə];оборот (экон.)
4760;provided;[prəˈvaɪdɪd];при условии
4761;disrupt;[dɪsˈrʌpt];нарушить, сорвать
4762;disruption;[dɪsˈrʌpʃən];нарушение
4763;deviate;[ˈdiːvɪeɪt];отклоняться
4764;deviant;[ˈdiːvɪənt];отклоняющееся
4765;deviation;[ˌdiːvɪˈeɪʃən];отклонение
4766;solitary;[ˈsɒlɪtəri];уединенный
4767;blunt;[blʌnt];тупой, притуплять
4768;bluntly;[ˈblʌntli];тупо, прямо, резко
4769;compassion;[kəmˈpæʃən];сочуствие, сострадание
4770;compassionate;[kəmˈpæʃənɪt];сострадательный
4771;cloak;[kləʊk];плащ, мантия, покров
4772;cloakroom;[ˈkləʊkrʊm];раздевалка
4773;prone;[prəʊn];склонный
4774;proneness;[ˈprəʊnəs];склонность
4775;bribe;[braɪb];взятка
4776;bribery;[ˈbraɪbəri];взяточничество
4777;verify;[ˈvɛrɪfaɪ];проверить
4778;verification;[ˌvɛrɪfɪˈkeɪʃən];проверка
4779;repress;[rɪˈprɛs];подавлять
4780;drop by;[drɒpbaɪ];зайти (по пути)
4781;drop in;[drɒpɪn];завезти, занести
4782;dummy;[ˈdʌmi];манекен, чучело
4783;slum;[slʌm];трущобы
4784;knight;[naɪt];рыцарь
4785;knighthood;[ˈnaɪthʊd];рыцарство
4786;aloud;[əˈlaʊd];вслух
